situation,mode,overall,alpha,lam,test_loss
Similar task,Unweighted cosine,False,1.000000,1.000000,0.445555
Unrelated task,Unweighted cosine,False,0.010000,1.000000,0.458141
Unrelated task,Unweighted cosine,False,0.100000,1.000000,0.479233
Unrelated task,Unweighted cosine,False,1.000000,1.000000,0.491525
Same task,Orthogonal,False,0.010000,1.000000,0.436973
Same task,Orthogonal,False,0.100000,1.000000,0.425234
Same task,Orthogonal,False,1.000000,1.000000,0.425367
Similar task,Orthogonal,False,0.010000,1.000000,0.436643
Similar task,Orthogonal,False,0.100000,1.000000,0.429033
Similar task,Orthogonal,False,1.000000,1.000000,0.443012
Unrelated task,Orthogonal,False,0.010000,1.000000,0.472735
Unrelated task,Orthogonal,False,0.100000,1.000000,0.503034
Unrelated task,Orthogonal,False,1.000000,1.000000,0.513211
Same task,Weighted cosine,True,0.010000,3.000000,0.442527
Same task,Weighted cosine,True,0.100000,3.000000,0.445224
Same task,Weighted cosine,True,1.000000,3.000000,0.426732
Similar task,Weighted cosine,True,0.010000,3.000000,0.442545
Similar task,Weighted cosine,True,0.100000,3.000000,0.443701
Similar task,Weighted cosine,True,1.000000,3.000000,0.450348
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.451291
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.473989
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.498197
Same task,Unweighted cosine,True,0.010000,3.000000,0.450749
Same task,Unweighted cosine,True,0.100000,3.000000,0.427853
Same task,Unweighted cosine,True,1.000000,3.000000,0.427130
Similar task,Unweighted cosine,True,0.010000,3.000000,0.462205
Similar task,Unweighted cosine,True,0.100000,3.000000,0.446949
Similar task,Unweighted cosine,True,1.000000,3.000000,0.447401
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.513609
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.521551
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.517684
Same task,Orthogonal,True,0.010000,3.000000,0.429558
Same task,Orthogonal,True,0.100000,3.000000,0.542308
Same task,Orthogonal,True,1.000000,3.000000,0.544887
Similar task,Orthogonal,True,0.010000,3.000000,0.451013
Similar task,Orthogonal,True,0.100000,3.000000,0.482038
Similar task,Orthogonal,True,1.000000,3.000000,0.543927
Unrelated task,Orthogonal,True,0.010000,3.000000,0.512918
Unrelated task,Orthogonal,True,0.100000,3.000000,0.540480
Unrelated task,Orthogonal,True,1.000000,3.000000,0.541411
Same task,Weighted cosine,False,0.010000,3.000000,0.441476
Same task,Weighted cosine,False,0.100000,3.000000,0.437405
Same task,Weighted cosine,False,1.000000,3.000000,0.434211
Similar task,Weighted cosine,False,0.010000,3.000000,0.446591
Similar task,Weighted cosine,False,0.100000,3.000000,0.448534
Similar task,Weighted cosine,False,1.000000,3.000000,0.443458
Unrelated task,Weighted cosine,False,0.010000,3.000000,0.449210
Unrelated task,Weighted cosine,False,0.100000,3.000000,0.477174
Unrelated task,Weighted cosine,False,1.000000,3.000000,0.502861
Same task,Unweighted cosine,False,0.010000,3.000000,0.420673
Same task,Unweighted cosine,False,0.100000,3.000000,0.417445
Same task,Unweighted cosine,False,1.000000,3.000000,0.430917
Similar task,Unweighted cosine,False,0.010000,3.000000,0.460125
Similar task,Unweighted cosine,False,0.100000,3.000000,0.447142
Similar task,Unweighted cosine,False,1.000000,3.000000,0.441765
Unrelated task,Unweighted cosine,False,0.010000,3.000000,0.500318
Unrelated task,Unweighted cosine,False,0.100000,3.000000,0.518467
Unrelated task,Unweighted cosine,False,1.000000,3.000000,0.521024
Same task,Orthogonal,False,0.010000,3.000000,0.431468
Same task,Orthogonal,False,0.100000,3.000000,0.534134
Same task,Orthogonal,False,1.000000,3.000000,0.544771
Similar task,Orthogonal,False,0.010000,3.000000,0.448788
Similar task,Orthogonal,False,0.100000,3.000000,0.540564
Similar task,Orthogonal,False,1.000000,3.000000,0.544560
Unrelated task,Orthogonal,False,0.010000,3.000000,0.506799
Unrelated task,Orthogonal,False,0.100000,3.000000,0.539450
Unrelated task,Orthogonal,False,1.000000,3.000000,0.541490
Same task,Weighted cosine,True,0.010000,10.000000,0.447769
Same task,Weighted cosine,True,0.100000,10.000000,0.540584
Same task,Weighted cosine,True,1.000000,10.000000,0.442853
Similar task,Weighted cosine,True,0.010000,10.000000,0.441683
Similar task,Weighted cosine,True,0.100000,10.000000,0.542537
Similar task,Weighted cosine,True,1.000000,10.000000,0.461754
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.455568
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543498
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.528040
Same task,Unweighted cosine,True,0.010000,10.000000,0.541093
Same task,Unweighted cosine,True,0.100000,10.000000,0.437397
Same task,Unweighted cosine,True,1.000000,10.000000,0.428090
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542135
Similar task,Unweighted cosine,True,0.100000,10.000000,0.460710
Similar task,Unweighted cosine,True,1.000000,10.000000,0.453013
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.542876
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.532007
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542843
Same task,Orthogonal,True,0.010000,10.000000,0.453629
Same task,Orthogonal,True,0.100000,10.000000,0.543743
Same task,Orthogonal,True,1.000000,10.000000,0.547213
Similar task,Orthogonal,True,0.010000,10.000000,0.475200
Similar task,Orthogonal,True,0.100000,10.000000,0.544263
Similar task,Orthogonal,True,1.000000,10.000000,0.547068
Unrelated task,Orthogonal,True,0.010000,10.000000,0.543760
Unrelated task,Orthogonal,True,0.100000,10.000000,0.544120
Unrelated task,Orthogonal,True,1.000000,10.000000,0.544025
Same task,Weighted cosine,False,0.010000,10.000000,0.459991
Same task,Weighted cosine,False,0.100000,10.000000,0.455464
Same task,Weighted cosine,False,1.000000,10.000000,0.432752
Similar task,Weighted cosine,False,0.010000,10.000000,0.449571
Similar task,Weighted cosine,False,0.100000,10.000000,0.472302
Similar task,Weighted cosine,False,1.000000,10.000000,0.456314
Unrelated task,Weighted cosine,False,0.010000,10.000000,0.449667
Unrelated task,Weighted cosine,False,0.100000,10.000000,0.543553
Unrelated task,Weighted cosine,False,1.000000,10.000000,0.526357
Same task,Unweighted cosine,False,0.010000,10.000000,0.446592
Same task,Unweighted cosine,False,0.100000,10.000000,0.432229
Same task,Unweighted cosine,False,1.000000,10.000000,0.436866
Similar task,Unweighted cosine,False,0.010000,10.000000,0.541627
Similar task,Unweighted cosine,False,0.100000,10.000000,0.457676
Similar task,Unweighted cosine,False,1.000000,10.000000,0.455228
Unrelated task,Unweighted cosine,False,0.010000,10.000000,0.541156
Unrelated task,Unweighted cosine,False,0.100000,10.000000,0.531348
Unrelated task,Unweighted cosine,False,1.000000,10.000000,0.542254
Same task,Orthogonal,False,0.010000,10.000000,0.446766
Same task,Orthogonal,False,0.100000,10.000000,0.543723
Same task,Orthogonal,False,1.000000,10.000000,0.547344
Similar task,Orthogonal,False,0.010000,10.000000,0.479363
Similar task,Orthogonal,False,0.100000,10.000000,0.544660
Similar task,Orthogonal,False,1.000000,10.000000,0.546800
Unrelated task,Orthogonal,False,0.010000,10.000000,0.543225
Unrelated task,Orthogonal,False,0.100000,10.000000,0.543576
Unrelated task,Orthogonal,False,1.000000,10.000000,0.543362
Same task,Weighted cosine,True,0.010000,0.100000,0.442443
Same task,Weighted cosine,True,0.100000,0.100000,0.441443
Same task,Weighted cosine,True,1.000000,0.100000,0.442174
Similar task,Weighted cosine,True,0.010000,0.100000,0.441368
Similar task,Weighted cosine,True,0.100000,0.100000,0.441392
Similar task,Weighted cosine,True,1.000000,0.100000,0.438568
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.439296
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.442871
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.445488
Same task,Unweighted cosine,True,0.010000,0.100000,0.445569
Same task,Unweighted cosine,True,0.100000,0.100000,0.435663
Same task,Unweighted cosine,True,1.000000,0.100000,0.438888
Similar task,Unweighted cosine,True,0.010000,0.100000,0.437566
Similar task,Unweighted cosine,True,0.100000,0.100000,0.437373
Similar task,Unweighted cosine,True,1.000000,0.100000,0.438266
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.445683
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.442810
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.447692
Same task,Orthogonal,True,0.010000,0.100000,0.440617
Same task,Orthogonal,True,0.100000,0.100000,0.433622
Same task,Orthogonal,True,1.000000,0.100000,0.442148
Similar task,Orthogonal,True,0.010000,0.100000,0.443630
Similar task,Orthogonal,True,0.100000,0.100000,0.432597
Similar task,Orthogonal,True,1.000000,0.100000,0.439424
Unrelated task,Orthogonal,True,0.010000,0.100000,0.448351
Unrelated task,Orthogonal,True,0.100000,0.100000,0.452112
Unrelated task,Orthogonal,True,1.000000,0.100000,0.448138
Same task,Weighted cosine,False,0.010000,0.100000,0.441467
Same task,Weighted cosine,False,0.100000,0.100000,0.440912
Same task,Weighted cosine,False,1.000000,0.100000,0.440130
Similar task,Weighted cosine,False,0.010000,0.100000,0.440748
Similar task,Weighted cosine,False,0.100000,0.100000,0.442789
Similar task,Weighted cosine,False,1.000000,0.100000,0.441882
Unrelated task,Weighted cosine,False,0.010000,0.100000,0.445278
Unrelated task,Weighted cosine,False,0.100000,0.100000,0.447826
Unrelated task,Weighted cosine,False,1.000000,0.100000,0.446461
Same task,Unweighted cosine,False,0.010000,0.100000,0.442059
Same task,Unweighted cosine,False,0.100000,0.100000,0.435997
Same task,Unweighted cosine,False,1.000000,0.100000,0.432134
Similar task,Unweighted cosine,False,0.010000,0.100000,0.448177
Similar task,Unweighted cosine,False,0.100000,0.100000,0.438009
Similar task,Unweighted cosine,False,1.000000,0.100000,0.441506
Unrelated task,Unweighted cosine,False,0.010000,0.100000,0.454041
Unrelated task,Unweighted cosine,False,0.100000,0.100000,0.445316
Unrelated task,Unweighted cosine,False,1.000000,0.100000,0.448227
Same task,Orthogonal,False,0.010000,0.100000,0.440777
Same task,Orthogonal,False,0.100000,0.100000,0.432756
Same task,Orthogonal,False,1.000000,0.100000,0.438994
Similar task,Orthogonal,False,0.010000,0.100000,0.440158
Similar task,Orthogonal,False,0.100000,0.100000,0.439666
Similar task,Orthogonal,False,1.000000,0.100000,0.441346
Unrelated task,Orthogonal,False,0.010000,0.100000,0.452665
Unrelated task,Orthogonal,False,0.100000,0.100000,0.451874
Unrelated task,Orthogonal,False,1.000000,0.100000,0.446847
Same task,Weighted cosine,True,0.010000,0.300000,0.442927
Same task,Weighted cosine,True,0.100000,0.300000,0.440855
Same task,Weighted cosine,True,1.000000,0.300000,0.433731
Similar task,Weighted cosine,True,0.010000,0.300000,0.439551
Similar task,Weighted cosine,True,0.100000,0.300000,0.435222
Similar task,Weighted cosine,True,1.000000,0.300000,0.436468
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.443492
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.446223
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.446163
Same task,Unweighted cosine,True,0.010000,0.300000,0.433852
Same task,Unweighted cosine,True,0.100000,0.300000,0.430028
Same task,Unweighted cosine,True,1.000000,0.300000,0.432280
Similar task,Unweighted cosine,True,0.010000,0.300000,0.434872
Similar task,Unweighted cosine,True,0.100000,0.300000,0.437534
Similar task,Unweighted cosine,True,1.000000,0.300000,0.432971
Unrelated task,Unweighted cosine,True,0.010000,0.300000,0.455123
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.458991
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.456721
Same task,Orthogonal,True,0.010000,0.300000,0.429239
Same task,Orthogonal,True,0.100000,0.300000,0.412438
Same task,Orthogonal,True,1.000000,0.300000,0.423728
Similar task,Orthogonal,True,0.010000,0.300000,0.433324
Similar task,Orthogonal,True,0.100000,0.300000,0.414791
Similar task,Orthogonal,True,1.000000,0.300000,0.430816
Unrelated task,Orthogonal,True,0.010000,0.300000,0.452785
Unrelated task,Orthogonal,True,0.100000,0.300000,0.458119
Unrelated task,Orthogonal,True,1.000000,0.300000,0.462378
Same task,Weighted cosine,False,0.010000,0.300000,0.450217
Same task,Weighted cosine,False,0.100000,0.300000,0.440302
Same task,Weighted cosine,False,1.000000,0.300000,0.437909
Similar task,Weighted cosine,False,0.010000,0.300000,0.443488
Similar task,Weighted cosine,False,0.100000,0.300000,0.442391
Similar task,Weighted cosine,False,1.000000,0.300000,0.445354
Unrelated task,Weighted cosine,False,0.010000,0.300000,0.447757
Unrelated task,Weighted cosine,False,0.100000,0.300000,0.448794
Unrelated task,Weighted cosine,False,1.000000,0.300000,0.454441
Same task,Unweighted cosine,False,0.010000,0.300000,0.437439
Same task,Unweighted cosine,False,0.100000,0.300000,0.436155
Same task,Unweighted cosine,False,1.000000,0.300000,0.439954
Similar task,Unweighted cosine,False,0.010000,0.300000,0.435959
Similar task,Unweighted cosine,False,0.100000,0.300000,0.436617
Similar task,Unweighted cosine,False,1.000000,0.300000,0.433675
Unrelated task,Unweighted cosine,False,0.010000,0.300000,0.454859
Unrelated task,Unweighted cosine,False,0.100000,0.300000,0.452700
Unrelated task,Unweighted cosine,False,1.000000,0.300000,0.458446
Same task,Orthogonal,False,0.010000,0.300000,0.432591
Same task,Orthogonal,False,0.100000,0.300000,0.414283
Same task,Orthogonal,False,1.000000,0.300000,0.420916
Similar task,Orthogonal,False,0.010000,0.300000,0.437747
Similar task,Orthogonal,False,0.100000,0.300000,0.423462
Similar task,Orthogonal,False,1.000000,0.300000,0.431245
Unrelated task,Orthogonal,False,0.010000,0.300000,0.451365
Unrelated task,Orthogonal,False,0.100000,0.300000,0.457569
Unrelated task,Orthogonal,False,1.000000,0.300000,0.463078
Same task,Weighted cosine,True,0.010000,1.000000,0.439718
Same task,Weighted cosine,True,0.100000,1.000000,0.429018
Same task,Weighted cosine,True,1.000000,1.000000,0.429556
Similar task,Weighted cosine,True,0.010000,1.000000,0.444047
Similar task,Weighted cosine,True,0.100000,1.000000,0.435577
Similar task,Weighted cosine,True,1.000000,1.000000,0.434915
Unrelated task,Weighted cosine,True,0.010000,1.000000,0.453037
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.450318
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.462785
Same task,Unweighted cosine,True,0.010000,1.000000,0.430810
Same task,Unweighted cosine,True,0.100000,1.000000,0.425046
Same task,Unweighted cosine,True,1.000000,1.000000,0.422861
Similar task,Unweighted cosine,True,0.010000,1.000000,0.436620
Similar task,Unweighted cosine,True,0.100000,1.000000,0.444845
Similar task,Unweighted cosine,True,1.000000,1.000000,0.431128
Unrelated task,Unweighted cosine,True,0.010000,1.000000,0.464310
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.490040
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.488905
Same task,Orthogonal,True,0.010000,1.000000,0.437502
Same task,Orthogonal,True,0.100000,1.000000,0.437809
Same task,Orthogonal,True,1.000000,1.000000,0.424079
Similar task,Orthogonal,True,0.010000,1.000000,0.432328
Similar task,Orthogonal,True,0.100000,1.000000,0.454446
Similar task,Orthogonal,True,1.000000,1.000000,0.444505
Unrelated task,Orthogonal,True,0.010000,1.000000,0.479062
Unrelated task,Orthogonal,True,0.100000,1.000000,0.514145
Unrelated task,Orthogonal,True,1.000000,1.000000,0.508307
Same task,Weighted cosine,False,0.010000,1.000000,0.442750
Same task,Weighted cosine,False,0.100000,1.000000,0.436411
Same task,Weighted cosine,False,1.000000,1.000000,0.434850
Similar task,Weighted cosine,False,0.010000,1.000000,0.446460
Similar task,Weighted cosine,False,0.100000,1.000000,0.439078
Similar task,Weighted cosine,False,1.000000,1.000000,0.440033
Unrelated task,Weighted cosine,False,0.010000,1.000000,0.458052
Unrelated task,Weighted cosine,False,0.100000,1.000000,0.448215
Unrelated task,Weighted cosine,False,1.000000,1.000000,0.465199
Same task,Unweighted cosine,False,0.010000,1.000000,0.420203
Same task,Unweighted cosine,False,0.100000,1.000000,0.433888
Same task,Unweighted cosine,False,1.000000,1.000000,0.425506
Similar task,Unweighted cosine,False,0.010000,1.000000,0.435697
Similar task,Unweighted cosine,False,0.100000,1.000000,0.436431
Similar task,Unweighted cosine,False,1.000000,1.000000,0.435792
Unrelated task,Unweighted cosine,False,0.010000,1.000000,0.456101
Unrelated task,Unweighted cosine,False,0.100000,1.000000,0.486058
Unrelated task,Unweighted cosine,False,1.000000,1.000000,0.489241
Same task,Orthogonal,False,0.010000,1.000000,0.429850
Same task,Orthogonal,False,0.100000,1.000000,0.445437
Same task,Orthogonal,False,1.000000,1.000000,0.417372
Similar task,Orthogonal,False,0.010000,1.000000,0.439008
Similar task,Orthogonal,False,0.100000,1.000000,0.461903
Similar task,Orthogonal,False,1.000000,1.000000,0.438340
Unrelated task,Orthogonal,False,0.010000,1.000000,0.477028
Unrelated task,Orthogonal,False,0.100000,1.000000,0.497712
Unrelated task,Orthogonal,False,1.000000,1.000000,0.507877
Same task,Weighted cosine,True,0.010000,3.000000,0.439179
Same task,Weighted cosine,True,0.100000,3.000000,0.441146
Same task,Weighted cosine,True,1.000000,3.000000,0.430635
Similar task,Weighted cosine,True,0.010000,3.000000,0.441168
Similar task,Weighted cosine,True,0.100000,3.000000,0.453318
Similar task,Weighted cosine,True,1.000000,3.000000,0.450581
Unrelated task,Weighted cosine,True,0.010000,3.000000,0.448623
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.539122
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.495177
Same task,Unweighted cosine,True,0.010000,3.000000,0.441126
Same task,Unweighted cosine,True,0.100000,3.000000,0.426977
Same task,Unweighted cosine,True,1.000000,3.000000,0.429196
Similar task,Unweighted cosine,True,0.010000,3.000000,0.448840
Similar task,Unweighted cosine,True,0.100000,3.000000,0.446715
Similar task,Unweighted cosine,True,1.000000,3.000000,0.445465
Unrelated task,Unweighted cosine,True,0.010000,3.000000,0.539205
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.516646
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.520840
Same task,Orthogonal,True,0.010000,3.000000,0.431742
Same task,Orthogonal,True,0.100000,3.000000,0.481591
Same task,Orthogonal,True,1.000000,3.000000,0.497564
Similar task,Orthogonal,True,0.010000,3.000000,0.451266
Similar task,Orthogonal,True,0.100000,3.000000,0.491753
Similar task,Orthogonal,True,1.000000,3.000000,0.492670
Unrelated task,Orthogonal,True,0.010000,3.000000,0.512603
Unrelated task,Orthogonal,True,0.100000,3.000000,0.541554
Unrelated task,Orthogonal,True,1.000000,3.000000,0.541358
Same task,Weighted cosine,False,0.010000,3.000000,0.443922
Same task,Weighted cosine,False,0.100000,3.000000,0.435295
Same task,Weighted cosine,False,1.000000,3.000000,0.426315
Similar task,Weighted cosine,False,0.010000,3.000000,0.441893
Similar task,Weighted cosine,False,0.100000,3.000000,0.441342
Similar task,Weighted cosine,False,1.000000,3.000000,0.439120
Unrelated task,Weighted cosine,False,0.010000,3.000000,0.455956
Unrelated task,Weighted cosine,False,0.100000,3.000000,0.466107
Unrelated task,Weighted cosine,False,1.000000,3.000000,0.497439
Same task,Unweighted cosine,False,0.010000,3.000000,0.430125
Same task,Unweighted cosine,False,0.100000,3.000000,0.422273
Same task,Unweighted cosine,False,1.000000,3.000000,0.425986
Similar task,Unweighted cosine,False,0.010000,3.000000,0.448954
Similar task,Unweighted cosine,False,0.100000,3.000000,0.448822
Similar task,Unweighted cosine,False,1.000000,3.000000,0.446900
Unrelated task,Unweighted cosine,False,0.010000,3.000000,0.498786
Unrelated task,Unweighted cosine,False,0.100000,3.000000,0.514067
Unrelated task,Unweighted cosine,False,1.000000,3.000000,0.517157
Same task,Orthogonal,False,0.010000,3.000000,0.436147
Same task,Orthogonal,False,0.100000,3.000000,0.482094
Same task,Orthogonal,False,1.000000,3.000000,0.502053
Similar task,Orthogonal,False,0.010000,3.000000,0.449973
Similar task,Orthogonal,False,0.100000,3.000000,0.475906
Similar task,Orthogonal,False,1.000000,3.000000,0.543319
Unrelated task,Orthogonal,False,0.010000,3.000000,0.510250
Unrelated task,Orthogonal,False,0.100000,3.000000,0.540832
Unrelated task,Orthogonal,False,1.000000,3.000000,0.541890
Same task,Weighted cosine,True,0.010000,10.000000,0.438365
Same task,Weighted cosine,True,0.100000,10.000000,0.541577
Same task,Weighted cosine,True,1.000000,10.000000,0.436010
Similar task,Weighted cosine,True,0.010000,10.000000,0.451921
Similar task,Weighted cosine,True,0.100000,10.000000,0.541876
Similar task,Weighted cosine,True,1.000000,10.000000,0.451960
Unrelated task,Weighted cosine,True,0.010000,10.000000,0.454457
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543182
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.525142
Same task,Unweighted cosine,True,0.010000,10.000000,0.542031
Same task,Unweighted cosine,True,0.100000,10.000000,0.441676
Same task,Unweighted cosine,True,1.000000,10.000000,0.437963
Similar task,Unweighted cosine,True,0.010000,10.000000,0.542769
Similar task,Unweighted cosine,True,0.100000,10.000000,0.458006
Similar task,Unweighted cosine,True,1.000000,10.000000,0.454579
Unrelated task,Unweighted cosine,True,0.010000,10.000000,0.543140
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.532653
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542529
Same task,Orthogonal,True,0.010000,10.000000,0.463610
Same task,Orthogonal,True,0.100000,10.000000,0.543637
Same task,Orthogonal,True,1.000000,10.000000,0.544132
Similar task,Orthogonal,True,0.010000,10.000000,0.488664
Similar task,Orthogonal,True,0.100000,10.000000,0.543416
Similar task,Orthogonal,True,1.000000,10.000000,0.544742
Unrelated task,Orthogonal,True,0.010000,10.000000,0.543074
Unrelated task,Orthogonal,True,0.100000,10.000000,0.542376
Unrelated task,Orthogonal,True,1.000000,10.000000,0.543106
Same task,Weighted cosine,False,0.010000,10.000000,0.458578
Same task,Weighted cosine,False,0.100000,10.000000,0.465849
Same task,Weighted cosine,False,1.000000,10.000000,0.439123
Similar task,Weighted cosine,False,0.010000,10.000000,0.447309
Similar task,Weighted cosine,False,0.100000,10.000000,0.468437
Similar task,Weighted cosine,False,1.000000,10.000000,0.462972
Unrelated task,Weighted cosine,False,0.010000,10.000000,0.454185
Unrelated task,Weighted cosine,False,0.100000,10.000000,0.544991
Unrelated task,Weighted cosine,False,1.000000,10.000000,0.533268
Same task,Unweighted cosine,False,0.010000,10.000000,0.456926
Same task,Unweighted cosine,False,0.100000,10.000000,0.429948
Same task,Unweighted cosine,False,1.000000,10.000000,0.438382
Similar task,Unweighted cosine,False,0.010000,10.000000,0.476097
Similar task,Unweighted cosine,False,0.100000,10.000000,0.456738
Similar task,Unweighted cosine,False,1.000000,10.000000,0.451161
Unrelated task,Unweighted cosine,False,0.010000,10.000000,0.534437
Unrelated task,Unweighted cosine,False,0.100000,10.000000,0.541763
Unrelated task,Unweighted cosine,False,1.000000,10.000000,0.529801
Same task,Orthogonal,False,0.010000,10.000000,0.457995
Same task,Orthogonal,False,0.100000,10.000000,0.544425
Same task,Orthogonal,False,1.000000,10.000000,0.544267
Similar task,Orthogonal,False,0.010000,10.000000,0.543535
Similar task,Orthogonal,False,0.100000,10.000000,0.543570
Similar task,Orthogonal,False,1.000000,10.000000,0.544809
Unrelated task,Orthogonal,False,0.010000,10.000000,0.543185
Unrelated task,Orthogonal,False,0.100000,10.000000,0.542745
Unrelated task,Orthogonal,False,1.000000,10.000000,0.543928
Same task,Weighted cosine,True,0.010000,0.100000,0.445055
Same task,Weighted cosine,True,0.100000,0.100000,0.445368
Same task,Weighted cosine,True,1.000000,0.100000,0.439758
Similar task,Weighted cosine,True,0.010000,0.100000,0.442471
Similar task,Weighted cosine,True,0.100000,0.100000,0.440808
Similar task,Weighted cosine,True,1.000000,0.100000,0.442431
Unrelated task,Weighted cosine,True,0.010000,0.100000,0.442643
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.446312
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.450206
Same task,Unweighted cosine,True,0.010000,0.100000,0.437471
Same task,Unweighted cosine,True,0.100000,0.100000,0.438212
Same task,Unweighted cosine,True,1.000000,0.100000,0.440606
Similar task,Unweighted cosine,True,0.010000,0.100000,0.436697
Similar task,Unweighted cosine,True,0.100000,0.100000,0.436050
Similar task,Unweighted cosine,True,1.000000,0.100000,0.439193
Unrelated task,Unweighted cosine,True,0.010000,0.100000,0.449432
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.453202
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.444655
Same task,Orthogonal,True,0.010000,0.100000,0.444145
Same task,Orthogonal,True,0.100000,0.100000,0.438243
Same task,Orthogonal,True,1.000000,0.100000,0.441736
Similar task,Orthogonal,True,0.010000,0.100000,0.442326
Similar task,Orthogonal,True,0.100000,0.100000,0.436041
Similar task,Orthogonal,True,1.000000,0.100000,0.440303
Unrelated task,Orthogonal,True,0.010000,0.100000,0.449761
Unrelated task,Orthogonal,True,0.100000,0.100000,0.446730
Unrelated task,Orthogonal,True,1.000000,0.100000,0.446088
Same task,Weighted cosine,False,0.010000,0.100000,0.443795
Same task,Weighted cosine,False,0.100000,0.100000,0.447811
Same task,Weighted cosine,False,1.000000,0.100000,0.442437
Similar task,Weighted cosine,False,0.010000,0.100000,0.444866
Similar task,Weighted cosine,False,0.100000,0.100000,0.438777
Similar task,Weighted cosine,False,1.000000,0.100000,0.439216
Unrelated task,Weighted cosine,False,0.010000,0.100000,0.446945
Unrelated task,Weighted cosine,False,0.100000,0.100000,0.448177
Unrelated task,Weighted cosine,False,1.000000,0.100000,0.453022
Same task,Unweighted cosine,False,0.010000,0.100000,0.436140
Same task,Unweighted cosine,False,0.100000,0.100000,0.434756
Same task,Unweighted cosine,False,1.000000,0.100000,0.440656
Similar task,Unweighted cosine,False,0.010000,0.100000,0.442165
Similar task,Unweighted cosine,False,0.100000,0.100000,0.434687
Similar task,Unweighted cosine,False,1.000000,0.100000,0.438242
Unrelated task,Unweighted cosine,False,0.010000,0.100000,0.451605
Unrelated task,Unweighted cosine,False,0.100000,0.100000,0.446138
Unrelated task,Unweighted cosine,False,1.000000,0.100000,0.445003
Same task,Orthogonal,False,0.010000,0.100000,0.446321
Same task,Orthogonal,False,0.100000,0.100000,0.438190
Same task,Orthogonal,False,1.000000,0.100000,0.438905
Similar task,Orthogonal,False,0.010000,0.100000,0.444251
Similar task,Orthogonal,False,0.100000,0.100000,0.435692
Similar task,Orthogonal,False,1.000000,0.100000,0.438777
Unrelated task,Orthogonal,False,0.010000,0.100000,0.444164
Unrelated task,Orthogonal,False,0.100000,0.100000,0.447113
Unrelated task,Orthogonal,False,1.000000,0.100000,0.448868
Same task,Weighted cosine,True,0.010000,0.300000,0.440933
Same task,Weighted cosine,True,0.100000,0.300000,0.441880
Same task,Weighted cosine,True,1.000000,0.300000,0.434355
Similar task,Weighted cosine,True,0.010000,0.300000,0.442522
Similar task,Weighted cosine,True,0.100000,0.300000,0.442131
Similar task,Weighted cosine,True,1.000000,0.300000,0.434395
Unrelated task,Weighted cosine,True,0.010000,0.300000,0.444944
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.448189
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.442905
Same task,Unweighted cosine,True,0.010000,0.300000,0.431228
Same task,Unweighted cosine,True,0.100000,0.300000,0.432786
Same task,Unweighted cosine,True,1.000000,0.300000,0.434563
Similar task,Unweighted cosine,True,0.010000,0.300000,0.436969
Similar task,Unweighted cosine,True,0.100000,0.300000,0.439126
Similar task,Unweighted cosine,True,1.000000,0.300000,0.443080
